"","x"
"20222","ENSG00000176571"
"20223","ENSG00000164756"
"20224","ENSG00000169436"
"20225","ENSG00000174226"
"20226","ENSG00000180694"
"20227","ENSG00000172748"
"20228","ENSG00000188676"
"20229","ENSG00000198870"
"20230","ENSG00000281245"
"20231","ENSG00000168263"
"20232","ENSG00000185585"
"20233","ENSG00000181778"
"20234","ENSG00000165661"
"20235","ENSG00000107249"
"20236","ENSG00000228623"
"20237","ENSG00000175787"
"20238","ENSG00000174016"
"20239","ENSG00000204271"
"20240","ENSG00000189132"
"20241","ENSG00000223611"
"20242","ENSG00000176896"
"20243","ENSG00000174460"
"20244","ENSG00000004848"
"20245","ENSG00000172538"
"20246","ENSG00000204161"
"20247","ENSG00000196968"
"20248","ENSG00000138315"
"20249","ENSG00000171813"
"20250","ENSG00000229404"
"20251","ENSG00000130511"
"20252","ENSG00000198178"
"20253","ENSG00000288649"
"20254","ENSG00000234933"
"20255","ENSG00000174953"
"20256","ENSG00000281763"
"20257","ENSG00000224274"
"20258","ENSG00000217809"
"20259","ENSG00000227693"
"20260","ENSG00000227688"
"20261","ENSG00000215553"
"20262","ENSG00000228820"
"20263","ENSG00000237256"
"20264","ENSG00000225622"
"20265","ENSG00000234187"
"20266","ENSG00000230568"
"20267","ENSG00000214185"
"20268","ENSG00000178084"
"20269","ENSG00000213203"
"20270","ENSG00000149735"
"20271","ENSG00000171643"
"20272","ENSG00000188243"
"20273","ENSG00000171402"
"20274","ENSG00000171405"
"20275","ENSG00000204540"
"20276","ENSG00000231094"
"20277","ENSG00000235487"
"20278","ENSG00000233439"
"20279","ENSG00000233734"
"20280","ENSG00000206458"
"20281","ENSG00000204538"
"20282","ENSG00000224544"
"20283","ENSG00000234605"
"20284","ENSG00000232127"
"20285","ENSG00000227246"
"20286","ENSG00000206459"
"20287","ENSG00000122824"
"20288","ENSG00000166106"
"20289","ENSG00000145536"
"20290","ENSG00000140470"
"20291","ENSG00000140873"
"20292","ENSG00000170516"
"20293","ENSG00000180613"
"20294","ENSG00000171126"
"20295","ENSG00000146112"
"20296","ENSG00000230341"
"20297","ENSG00000236428"
"20298","ENSG00000229998"
"20299","ENSG00000225060"
"20300","ENSG00000231247"
"20301","ENSG00000234000"
"20302","ENSG00000206485"
"20303","ENSG00000203326"
"20304","ENSG00000196705"
"20305","ENSG00000182903"
"20306","ENSG00000089847"
"20307","ENSG00000126746"
"20308","ENSG00000145808"
"20309","ENSG00000171456"
"20310","ENSG00000172403"
"20311","ENSG00000177202"
"20312","ENSG00000104140"
"20313","ENSG00000290712"
"20314","ENSG00000236444"
"20315","ENSG00000174885"
"20316","ENSG00000255284"
"20317","ENSG00000197372"
"20318","ENSG00000230081"
"20319","ENSG00000223603"
"20320","ENSG00000125246"
"20321","ENSG00000183304"
"20322","ENSG00000177138"
"20323","ENSG00000187268"
"20324","ENSG00000293405"
"20325","ENSG00000165389"
"20326","ENSG00000171611"
"20327","ENSG00000100413"
"20328","ENSG00000158201"
"20329","ENSG00000280109"
"20330","ENSG00000247077"
"20331","ENSG00000225200"
"20332","ENSG00000198488"
"20333","ENSG00000237624"
"20334","ENSG00000146066"
"20335","ENSG00000167916"
"20336","ENSG00000205795"
"20337","ENSG00000126070"
"20338","ENSG00000134698"
"20339","ENSG00000198794"
"20340","ENSG00000215533"
"20341","ENSG00000170786"
"20342","ENSG00000158122"
"20343","ENSG00000165244"
"20344","ENSG00000274209"
"20345","ENSG00000229847"
"20346","ENSG00000203805"
"20347","ENSG00000169519"
"20348","ENSG00000284018"
"20349","ENSG00000240881"
"20350","ENSG00000160588"
"20351","ENSG00000148950"
"20352","ENSG00000180919"
"20353","ENSG00000170423"
"20354","ENSG00000150977"
"20355","ENSG00000197653"
"20356","ENSG00000281935"
"20357","ENSG00000151743"
"20358","ENSG00000178498"
"20359","ENSG00000170439"
"20360","ENSG00000226397"
"20361","ENSG00000133858"
"20362","ENSG00000166268"
"20363","ENSG00000151176"
"20364","ENSG00000257281"
"20365","ENSG00000180219"
"20366","ENSG00000255794"
"20367","ENSG00000197651"
"20368","ENSG00000118894"
"20369","ENSG00000139200"
"20370","ENSG00000151065"
"20371","ENSG00000284850"
"20372","ENSG00000177119"
"20373","ENSG00000189079"
"20374","ENSG00000139780"
"20375","ENSG00000165633"
"20376","ENSG00000148832"
"20377","ENSG00000213185"
"20378","ENSG00000258701"
"20379","ENSG00000129467"
"20380","ENSG00000284814"
"20381","ENSG00000214900"
"20382","ENSG00000166262"
"20383","ENSG00000290767"
"20384","ENSG00000225362"
"20385","ENSG00000175318"
"20386","ENSG00000259458"
"20387","ENSG00000188501"
"20388","ENSG00000159459"
"20389","ENSG00000229474"
"20390","ENSG00000282077"
"20391","ENSG00000260630"
"20392","ENSG00000179219"
"20393","ENSG00000166816"
"20394","ENSG00000157353"
"20395","ENSG00000168404"
"20396","ENSG00000170100"
"20397","ENSG00000176715"
"20398","ENSG00000261812"
"20399","ENSG00000161996"
"20400","ENSG00000197774"
"20401","ENSG00000293410"
"20402","ENSG00000167984"
"20403","ENSG00000169189"
"20404","ENSG00000180035"
"20405","ENSG00000171695"
"20406","ENSG00000158163"
"20407","ENSG00000168026"
"20408","ENSG00000183019"
"20409","ENSG00000198551"
"20410","ENSG00000179284"
"20411","ENSG00000196967"
"20412","ENSG00000167634"
"20413","ENSG00000276804"
"20414","ENSG00000277179"
"20415","ENSG00000277776"
"20416","ENSG00000277786"
"20417","ENSG00000275483"
"20418","ENSG00000274174"
"20419","ENSG00000277071"
"20420","ENSG00000278173"
"20421","ENSG00000274571"
"20422","ENSG00000179168"
"20423","ENSG00000105767"
"20424","ENSG00000161277"
"20425","ENSG00000161265"
"20426","ENSG00000188171"
"20427","ENSG00000167483"
"20428","ENSG00000224420"
"20429","ENSG00000187170"
"20430","ENSG00000172339"
"20431","ENSG00000009780"
"20432","ENSG00000224209"
"20433","ENSG00000187889"
"20434","ENSG00000188807"
"20435","ENSG00000143001"
"20436","ENSG00000186160"
"20437","ENSG00000162585"
"20438","ENSG00000157211"
"20439","ENSG00000117834"
"20440","ENSG00000154222"
"20441","ENSG00000263956"
"20442","ENSG00000186364"
"20443","ENSG00000084652"
"20444","ENSG00000152760"
"20445","ENSG00000224625"
"20446","ENSG00000180287"
"20447","ENSG00000173728"
"20448","ENSG00000155761"
"20449","ENSG00000171790"
"20450","ENSG00000163463"
"20451","ENSG00000160741"
"20452","ENSG00000175147"
"20453","ENSG00000181873"
"20454","ENSG00000124103"
"20455","ENSG00000233746"
"20456","ENSG00000269220"
"20457","ENSG00000099999"
"20458","ENSG00000128383"
"20459","ENSG00000262156"
"20460","ENSG00000128394"
"20461","ENSG00000184492"
"20462","ENSG00000163075"
"20463","ENSG00000168658"
"20464","ENSG00000175874"
"20465","ENSG00000290727"
"20466","ENSG00000291487"
"20467","ENSG00000187605"
"20468","ENSG00000183607"
"20469","ENSG00000172073"
"20470","ENSG00000163126"
"20471","ENSG00000169621"
"20472","ENSG00000290929"
"20473","ENSG00000115020"
"20474","ENSG00000157992"
"20475","ENSG00000235118"
"20476","ENSG00000186889"
"20477","ENSG00000198369"
"20478","ENSG00000221944"
"20479","ENSG00000233392"
"20480","ENSG00000291096"
"20481","ENSG00000163689"
"20482","ENSG00000168301"
"20483","ENSG00000163898"
"20484","ENSG00000169379"
"20485","ENSG00000178700"
"20486","ENSG00000186090"
"20487","ENSG00000163584"
"20488","ENSG00000163959"
"20489","ENSG00000174013"
"20490","ENSG00000185909"
"20491","ENSG00000176945"
"20492","ENSG00000276583"
"20493","ENSG00000277753"
"20494","ENSG00000278114"
"20495","ENSG00000274843"
"20496","ENSG00000275430"
"20497","ENSG00000275501"
"20498","ENSG00000281630"
"20499","ENSG00000183185"
"20500","ENSG00000154240"
"20501","ENSG00000184544"
"20502","ENSG00000175106"
"20503","ENSG00000166582"
"20504","ENSG00000154803"
"20505","ENSG00000179598"
"20506","ENSG00000159314"
"20507","ENSG00000276907"
"20508","ENSG00000276836"
"20509","ENSG00000187595"
"20510","ENSG00000167100"
"20511","ENSG00000232859"
"20512","ENSG00000174327"
"20513","ENSG00000184560"
"20514","ENSG00000283714"
"20515","ENSG00000169689"
"20516","ENSG00000169683"
"20517","ENSG00000133195"
"20518","ENSG00000282291"
"20519","ENSG00000291140"
"20520","ENSG00000141569"
"20521","ENSG00000092929"
"20522","ENSG00000278023"
"20523","ENSG00000276432"
"20524","ENSG00000182557"
"20525","ENSG00000141665"
"20526","ENSG00000206418"
"20527","ENSG00000263724"
"20528","ENSG00000184828"
"20529","ENSG00000171574"
"20530","ENSG00000180532"
"20531","ENSG00000206527"
"20532","ENSG00000163527"
"20533","ENSG00000243083"
"20534","ENSG00000174844"
"20535","ENSG00000174840"
"20536","ENSG00000174839"
"20537","ENSG00000181847"
"20538","ENSG00000291076"
"20539","ENSG00000205208"
"20540","ENSG00000145248"
"20541","ENSG00000169989"
"20542","ENSG00000170006"
"20543","ENSG00000248360"
"20544","ENSG00000163683"
"20545","ENSG00000170088"
"20546","ENSG00000182552"
"20547","ENSG00000164306"
"20548","ENSG00000169762"
"20549","ENSG00000263327"
"20550","ENSG00000170469"
"20551","ENSG00000170464"
"20552","ENSG00000230829"
"20553","ENSG00000164188"
"20554","ENSG00000183323"
"20555","ENSG00000277868"
"20556","ENSG00000236882"
"20557","ENSG00000175857"
"20558","ENSG00000164309"
"20559","ENSG00000169302"
"20560","ENSG00000293101"
"20561","ENSG00000146221"
"20562","ENSG00000112232"
"20563","ENSG00000248167"
"20564","ENSG00000273344"
"20565","ENSG00000243099"
"20566","ENSG00000170279"
"20567","ENSG00000164855"
"20568","ENSG00000173137"
"20569","ENSG00000285451"
"20570","ENSG00000171045"
"20571","ENSG00000196230"
"20572","ENSG00000224156"
"20573","ENSG00000232421"
"20574","ENSG00000232575"
"20575","ENSG00000235067"
"20576","ENSG00000229684"
"20577","ENSG00000227739"
"20578","ENSG00000183311"
"20579","ENSG00000104679"
"20580","ENSG00000184647"
"20581","ENSG00000285141"
"20582","ENSG00000171060"
"20583","ENSG00000285147"
"20584","ENSG00000169495"
"20585","ENSG00000197140"
"20586","ENSG00000275594"
"20587","ENSG00000177459"
"20588","ENSG00000168481"
"20589","ENSG00000157693"
"20590","ENSG00000147894"
"20591","ENSG00000164989"
"20592","ENSG00000171169"
"20593","ENSG00000164970"
"20594","ENSG00000159884"
"20595","ENSG00000165138"
"20596","ENSG00000157303"
"20597","ENSG00000204019"
"20598","ENSG00000077713"
"20599","ENSG00000179300"
"20600","ENSG00000123572"
"20601","ENSG00000213652"
"20602","ENSG00000165359"
"20603","ENSG00000173275"
"20604","ENSG00000160131"
"20605","ENSG00000179363"
"20606","ENSG00000234068"
"20607","ENSG00000129873"
"20608","ENSG00000171714"
"20609","ENSG00000293176"
"20610","ENSG00000154227"
"20611","ENSG00000169340"
"20612","ENSG00000265243"
"20613","ENSG00000179873"
"20614","ENSG00000163349"
"20615","ENSG00000137968"
"20616","ENSG00000178171"
"20617","ENSG00000175701"
"20618","ENSG00000178074"
"20619","ENSG00000181744"
"20620","ENSG00000119231"
"20621","ENSG00000231382"
"20622","ENSG00000176542"
"20623","ENSG00000179046"
"20624","ENSG00000172901"
"20625","ENSG00000123643"
"20626","ENSG00000203872"
"20627","ENSG00000214925"
"20628","ENSG00000169084"
"20629","ENSG00000292338"
"20630","ENSG00000225383"
"20631","ENSG00000293407"
"20632","ENSG00000290477"
"20633","ENSG00000186163"
"20634","ENSG00000177409"
"20635","ENSG00000165566"
"20636","ENSG00000215915"
"20637","ENSG00000152484"
"20638","ENSG00000189129"
"20639","ENSG00000122033"
"20640","ENSG00000169840"
"20641","ENSG00000172199"
"20642","ENSG00000291846"
"20643","ENSG00000279514"
"20644","ENSG00000172188"
"20645","ENSG00000174982"
"20646","ENSG00000181903"
"20647","ENSG00000186113"
"20648","ENSG00000279395"
"20649","ENSG00000186119"
"20650","ENSG00000181785"
"20651","ENSG00000181752"
"20652","ENSG00000181718"
"20653","ENSG00000262851"
"20654","ENSG00000291863"
"20655","ENSG00000181693"
"20656","ENSG00000262611"
"20657","ENSG00000291864"
"20658","ENSG00000280314"
"20659","ENSG00000262755"
"20660","ENSG00000291865"
"20661","ENSG00000172487"
"20662","ENSG00000262796"
"20663","ENSG00000291858"
"20664","ENSG00000279961"
"20665","ENSG00000291849"
"20666","ENSG00000174937"
"20667","ENSG00000291859"
"20668","ENSG00000181371"
"20669","ENSG00000291862"
"20670","ENSG00000255223"
"20671","ENSG00000172459"
"20672","ENSG00000283307"
"20673","ENSG00000183908"
"20674","ENSG00000214872"
"20675","ENSG00000166793"
"20676","ENSG00000156603"
"20677","ENSG00000164645"
"20678","ENSG00000182348"
"20679","ENSG00000290503"
"20680","ENSG00000183346"
"20681","ENSG00000196932"
"20682","ENSG00000165424"
"20683","ENSG00000151023"
"20684","ENSG00000165309"
"20685","ENSG00000107731"
"20686","ENSG00000225778"
"20687","ENSG00000165730"
"20688","ENSG00000171224"
"20689","ENSG00000156521"
"20690","ENSG00000175395"
"20691","ENSG00000177291"
"20692","ENSG00000108100"
"20693","ENSG00000182010"
"20694","ENSG00000166220"
"20695","ENSG00000174370"
"20696","ENSG00000198331"
"20697","ENSG00000150433"
"20698","ENSG00000134955"
"20699","ENSG00000170953"
"20700","ENSG00000255298"
"20701","ENSG00000234560"
"20702","ENSG00000236981"
"20703","ENSG00000196248"
"20704","ENSG00000181499"
"20705","ENSG00000171014"
"20706","ENSG00000154114"
"20707","ENSG00000181264"
"20708","ENSG00000197345"
"20709","ENSG00000162341"
"20710","ENSG00000166118"
"20711","ENSG00000279051"
"20712","ENSG00000172377"
"20713","ENSG00000186509"
"20714","ENSG00000186513"
"20715","ENSG00000197887"
"20716","ENSG00000280204"
"20717","ENSG00000180475"
"20718","ENSG00000197786"
"20719","ENSG00000198283"
"20720","ENSG00000156689"
"20721","ENSG00000197629"
"20722","ENSG00000172324"
"20723","ENSG00000172320"
"20724","ENSG00000166884"
"20725","ENSG00000176200"
"20726","ENSG00000166889"
"20727","ENSG00000149507"
"20728","ENSG00000285422"
"20729","ENSG00000166961"
"20730","ENSG00000167992"
"20731","ENSG00000162144"
"20732","ENSG00000162148"
"20733","ENSG00000178795"
"20734","ENSG00000165490"
"20735","ENSG00000150676"
"20736","ENSG00000149716"
"20737","ENSG00000171671"
"20738","ENSG00000284922"
"20739","ENSG00000165837"
"20740","ENSG00000174015"
"20741","ENSG00000186047"
"20742","ENSG00000150510"
"20743","ENSG00000232872"
"20744","ENSG00000154839"
"20745","ENSG00000262634"
"20746","ENSG00000172361"
"20747","ENSG00000263417"
"20748","ENSG00000206052"
"20749","ENSG00000179774"
"20750","ENSG00000165312"
"20751","ENSG00000165478"
"20752","ENSG00000184232"
"20753","ENSG00000173825"
"20754","ENSG00000182103"
"20755","ENSG00000179071"
"20756","ENSG00000173988"
"20757","ENSG00000181358"
"20758","ENSG00000224892"
"20759","ENSG00000176641"
"20760","ENSG00000290659"
"20761","ENSG00000213553"
"20762","ENSG00000291091"
"20763","ENSG00000293165"
"20764","ENSG00000147996"
"20765","ENSG00000237506"
"20766","ENSG00000183621"
"20767","ENSG00000237036"
"20768","ENSG00000165449"
"20769","ENSG00000148541"
"20770","ENSG00000165406"
"20771","ENSG00000278545"
"20772","ENSG00000224402"
"20773","ENSG00000165511"
"20774","ENSG00000224812"
"20775","ENSG00000170144"
"20776","ENSG00000198298"
"20777","ENSG00000198915"
"20778","ENSG00000165476"
"20779","ENSG00000171988"
"20780","ENSG00000165623"
"20781","ENSG00000176236"
"20782","ENSG00000148468"
"20783","ENSG00000148482"
"20784","ENSG00000241058"
"20785","ENSG00000165997"
"20786","ENSG00000177363"
"20787","ENSG00000214753"
"20788","ENSG00000166199"
"20789","ENSG00000254654"
"20790","ENSG00000150456"
"20791","ENSG00000165480"
"20792","ENSG00000165487"
"20793","ENSG00000182957"
"20794","ENSG00000228741"
"20795","ENSG00000140848"
"20796","ENSG00000159618"
"20797","ENSG00000103023"
"20798","ENSG00000159398"
"20799","ENSG00000261972"
"20800","ENSG00000179676"
"20801","ENSG00000203799"
"20802","ENSG00000155085"
"20803","ENSG00000178425"
"20804","ENSG00000164451"
"20805","ENSG00000153975"
"20806","ENSG00000183807"
"20807","ENSG00000146350"
"20808","ENSG00000151917"
"20809","ENSG00000182793"
"20810","ENSG00000124818"
"20811","ENSG00000153294"
"20812","ENSG00000069122"
"20813","ENSG00000180113"
"20814","ENSG00000249481"
"20815","ENSG00000181577"
"20816","ENSG00000172426"
"20817","ENSG00000204052"
"20818","ENSG00000290554"
"20819","ENSG00000124596"
"20820","ENSG00000164627"
"20821","ENSG00000172738"
"20822","ENSG00000146192"
"20823","ENSG00000164530"
"20824","ENSG00000198663"
"20825","ENSG00000157343"
"20826","ENSG00000186577"
"20827","ENSG00000161904"
"20828","ENSG00000213588"
"20829","ENSG00000236515"
"20830","ENSG00000204366"
"20831","ENSG00000237900"
"20832","ENSG00000206366"
"20833","ENSG00000234852"
"20834","ENSG00000234196"
"20835","ENSG00000204564"
"20836","ENSG00000233164"
"20837","ENSG00000233641"
"20838","ENSG00000237100"
"20839","ENSG00000224120"
"20840","ENSG00000237012"
"20841","ENSG00000206487"
"20842","ENSG00000164508"
"20843","ENSG00000165097"
"20844","ENSG00000112183"
"20845","ENSG00000180537"
"20846","ENSG00000112137"
"20847","ENSG00000224531"
"20848","ENSG00000153157"
"20849","ENSG00000168994"
"20850","ENSG00000197037"
"20851","ENSG00000221909"
"20852","ENSG00000146530"
"20853","ENSG00000229937"
"20854","ENSG00000105849"
"20855","ENSG00000164651"
"20856","ENSG00000240990"
"20857","ENSG00000153814"
"20858","ENSG00000160813"
"20859","ENSG00000213420"
"20860","ENSG00000106009"
"20861","ENSG00000146555"
"20862","ENSG00000164916"
"20863","ENSG00000136297"
"20864","ENSG00000164535"
"20865","ENSG00000146574"
"20866","ENSG00000005108"
"20867","ENSG00000170419"
"20868","ENSG00000221971"
"20869","ENSG00000158604"
"20870","ENSG00000180354"
"20871","ENSG00000176532"
"20872","ENSG00000177679"
"20873","ENSG00000187257"
"20874","ENSG00000164659"
"20875","ENSG00000161036"
"20876","ENSG00000222011"
"20877","ENSG00000161040"
"20878","ENSG00000161048"
"20879","ENSG00000275723"
"20880","ENSG00000146776"
"20881","ENSG00000128536"
"20882","ENSG00000165626"
"20883","ENSG00000139517"
"20884","ENSG00000182885"
"20885","ENSG00000249853"
"20886","ENSG00000173612"
"20887","ENSG00000185002"
"20888","ENSG00000196376"
"20889","ENSG00000168143"
"20890","ENSG00000112212"
"20891","ENSG00000124602"
"20892","ENSG00000112078"
"20893","ENSG00000179165"
"20894","ENSG00000197753"
"20895","ENSG00000146197"
"20896","ENSG00000187987"
"20897","ENSG00000189134"
"20898","ENSG00000218016"
"20899","ENSG00000145975"
"20900","ENSG00000166448"
"20901","ENSG00000146618"
"20902","ENSG00000219451"
"20903","ENSG00000166924"
"20904","ENSG00000164638"
"20905","ENSG00000155026"
"20906","ENSG00000180347"
"20907","ENSG00000180233"
"20908","ENSG00000153993"
"20909","ENSG00000181085"
"20910","ENSG00000274205"
"20911","ENSG00000163806"
"20912","ENSG00000166926"
"20913","ENSG00000170162"
"20914","ENSG00000166997"
"20915","ENSG00000186562"
"20916","ENSG00000285411"
"20917","ENSG00000285015"
"20918","ENSG00000274729"
"20919","ENSG00000186599"
"20920","ENSG00000186579"
"20921","ENSG00000285617"
"20922","ENSG00000284937"
"20923","ENSG00000275794"
"20924","ENSG00000187082"
"20925","ENSG00000186572"
"20926","ENSG00000284979"
"20927","ENSG00000285432"
"20928","ENSG00000277530"
"20929","ENSG00000198129"
"20930","ENSG00000184276"
"20931","ENSG00000203970"
"20932","ENSG00000180872"
"20933","ENSG00000214642"
"20934","ENSG00000177684"
"20935","ENSG00000215547"
"20936","ENSG00000215545"
"20937","ENSG00000180483"
"20938","ENSG00000204548"
"20939","ENSG00000290996"
"20940","ENSG00000180424"
"20941","ENSG00000180383"
"20942","ENSG00000178591"
"20943","ENSG00000185982"
"20944","ENSG00000232948"
"20945","ENSG00000285249"
"20946","ENSG00000233050"
"20947","ENSG00000147614"
"20948","ENSG00000143882"
"20949","ENSG00000268651"
"20950","ENSG00000229236"
"20951","ENSG00000147753"
"20952","ENSG00000291033"
"20953","ENSG00000138767"
